APN,StreetAddress,PermitNo,PermitType,PermitStatus,DateIssued,DateFinal,DescriptionOfWork,is_sfr,is_geotech,doc_url,Itemnum,StreetNumber,StreetName,DocDate,OnBaseDocType,DocTypeESD,UnitNo,CommercialTenant
4451017039,21604 PASEO SERRA ST,26-0605,BUILDING,FINALLED,2026-03-19T00:00:00,2026-04-29T00:00:00,"ESFR: REMOVING APPROXIMATELY 935 SQ. FT. OF EXISTING WATERPROOFING FROM DECKS AROUND HOUSE DOWN TO PLYWOOD, REPLACE PLYWOOD AS NEEDED. REINSTALL NEW URETHANE WATERPROOFING SYSTEM POLY COAT ESR-2785.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=828102,828102,21604,PASEO SERRA ST,2026-03-19T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451017041,21584 PASEO SERRA ST,,ELECTRICAL,PLAN CHECK ONLY,2025-10-29T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=812716,812716,21584,PASEO SERRA ST,2025-11-13T00:01:19,ESD-Street Files/Building Permits,PERMITS,,
4451017043,21566 PASEO SERRA ST,26-1244,ELECTRICAL,ISSUED,2026-06-04T00:00:00,,SYMBIUM: ESFR - INSTALLATION OF (01) TELSA POWERWALL 3 13.5KWH ON EXTERIOR WALL FOR (E) ROOF MOUNTED PV SYSTEM,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=831185,831185,21566,PASEO SERRA ST,2026-06-04T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451017047,21532 PASEO SERRA ST,26-1580,BUILDING,ISSUED,2026-06-26T00:00:00,,"NSFR/ATT. GARAGE – PALISADES FIRE REBUILD  1ST FLOOR: 1,347 SF // 2ND FLOOR: 1,000 SF  GARAGE: 290 SF  TOTAL: 2,637 SF  ATT. BALCONY/DECK  ADMINISTRATIVE CHANGE FROM OWNER/BUILDER TO REGISTERED LICENSED CONTRACTOR REQUIRED PRIOR TO THE START OF WORK.",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=834407,834407,21532,PASEO SERRA ST,2026-07-23T00:01:15,ESD-Street Files/Building Permits,PERMITS,,
4451017049,21531 PACIFIC COAST HWY,25-0495,BUILDING,ISSUED,2025-03-28T00:00:00,,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=787940,787940,21531,PACIFIC COAST HWY,2025-03-28T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451018005,3880 RAMBLA ORIENTA ST,26-0791,BUILDING,ISSUED,2026-04-09T00:00:00,,"NSFR/ATT. GARAGE – PALISADES FIRE REBUILD  LOWER LEVEL: 1,290 SF  UPPER LEVEL: 1,506 SF  ATT. GARAGE: 367  TOTAL: 3,163 SF  ATT. DECKS",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=826677,826677,3880,RAMBLA ORIENTA ST,2026-04-09T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451018007,3890 RAMBLA ORIENTA ST,,BUILDING,PLAN CHECK ONLY,2026-07-01T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=833545,833545,3890,RAMBLA ORIENTA ST,2026-07-10T00:01:08,ESD-Street Files/Building Permits,PERMITS,,
4451018009,3900 RAMBLA ORIENTA ST,26-0646,BUILDING,ISSUED,2026-03-25T00:00:00,,"ESFR INTERIOR REMODEL/EXTERIOR ALTERATIONS TO REPAIR DAMAGES FROM PALISADES FIRE: WINDOWS/GLAZED DOORS, KITCHEN/BATHROOMS, REFINISH DECK AND LANDING, NEW 42"" GUARDRAILS, INT/EXT HANDRAILS TO BE REPLACED.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=825551,825551,3900,RAMBLA ORIENTA ST,2026-03-25T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451018012,3922 RAMBLA ORIENTA ST,26-0534,BUILDING,ISSUED,2026-03-10T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=823951,823951,3922,RAMBLA ORIENTA ST,2026-03-11T00:01:12,ESD-Street Files/Building Permits,PERMITS,,
4451018034,21470 RAMBLA VISTA,25-0619,BUILDING,FINALLED,2025-04-14T00:00:00,2025-08-28T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808024,808024,21470,RAMBLA VISTA,2025-04-14T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451019023,3709 LAS FLORES CANYON RD,25-1537,BUILDING,FINALLED,2025-08-27T00:00:00,2025-01-05T00:00:00,"EMFR – WINDOW CHANGE OUT DUE TO FIRE DAMAGE. REMOVE/REPLACE [22] WINDOWS AND [1] PATIO DOOR IN SAME LOCATIONS FOR UNITS A-D, NO CHANGE IN HEIGHT AUTHORIZED. ALL WINDOWS MUST BE HIGH FIRE COMPLIANT AND MUST MEET EGRESS REQUIREMENTS. - PF",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=817306,817306,3709,LAS FLORES CANYON RD,2025-08-27T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451019032,3541 LAS FLORES CANYON RD,25-0700,BUILDING,FINALLED,2025-04-21T00:00:00,2025-08-11T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=807962,807962,3541,LAS FLORES CANYON RD,2025-04-21T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451019905,3659 LAS FLORES CANYON RD,26-1746,ELECTRICAL,FINALLED,2026-07-10T00:00:00,2026-07-16T00:00:00,REMOVE AND REPLACE 100AMP IRRIGATION PEDESTAL IN SAME LOCATION DUE TO PALISADES FIRE DAMAGE – LAS FLORES CREEK PARK,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=834107,834107,3659,LAS FLORES CANYON RD,2026-07-10T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451020011,3945 LAS FLORES CANYON RD,25-1462,BUILDING,FINALLED,2025-08-14T00:00:00,2026-01-02T00:00:00,INTERIOR AND EXTERIOR REMODEL OF AN EXISTING UNIT 3949. REPLACE WINDOWS LIKE FOR LIKE SAME SIZE AND SAME LOCATION. CEILING INSULATION AND FINISHES.,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=817289,817289,3945,LAS FLORES CANYON RD,2025-08-14T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451020903,3805 LAS FLORES CANYON RD,26-1430,ELECTRICAL,VOID,2026-06-15T00:00:00,,REMOVE AND REPLACE 400AMP IRRIGATION PEDESTAL IN SAME LOCATION DUE TO PALISADES FIRE DAMAGE – LAS FLORES CREEK PARK,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=833857,833857,3805,LAS FLORES CANYON RD,2026-06-15T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451021005,21235 PACIFIC COAST HWY,25-2492,PLUMBING,ISSUED,2025-12-22T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=816012,816012,21235,PACIFIC COAST HWY,2025-12-22T20:01:27,ESD-Street Files/Building Permits,PERMITS,,
4451021006,21247 PACIFIC COAST HWY,25-1440,BUILDING,ISSUED,2025-08-07T00:00:00,,DETACHED GARAGE - INSTALLATION OF (3) SKILIGHTS,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=802274,802274,21247,PACIFIC COAST HWY,2025-08-08T00:00:39,ESD-Street Files/Building Permits,PERMITS,,
4451022016,21335 RAMBLA VISTA,25-0583,BUILDING,ISSUED,2025-04-08T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=788950,788950,21335,RAMBLA VISTA,2025-04-08T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451022020,21351 RAMBLA VISTA,25-1206,BUILDING,ISSUED,2025-06-24T00:00:00,,"DEBRIS REMOVAL FOR MULTI-FAMILY DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEE",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=797306,797306,21351,RAMBLA VISTA,2025-06-24T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451022039,3854 RAMBLA ORIENTA ST,25-0689,BUILDING,FINALLED,2025-04-21T00:00:00,2025-08-25T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808020,808020,3854,RAMBLA ORIENTA ST,2025-04-21T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451022043,21337 PACIFIC COAST HWY,25-1296,BUILDING,FINALLED,2025-07-18T00:00:00,2025-10-09T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=809171,809171,21337,PACIFIC COAST HWY,2025-07-18T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451022050,21361 PACIFIC COAST HWY,25-1774,BUILDING,ISSUED,2025-10-06T00:00:00,,"DEBRIS REMOVAL OF MULTIFAMILY/COMMERCIAL PROPERTY DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHED",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808545,808545,21361,PACIFIC COAST HWY,2025-10-06T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451022051,21362 RAMBLA VISTA,26-0198,BUILDING,FINALLED,2026-01-28T00:00:00,2026-03-25T00:00:00,"ESFR - REMOVE AND REPLACE INSULATION IN UNITS 21360, 21360 1/2, 21362 1/2 UNDER FLOOR VENT AND APROX. 35 SQ FT OF STUCCO PATCHING,DAMAGED BY PALISADES FIRE.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=825306,825306,21362,RAMBLA VISTA,2026-01-28T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451022052,21368 RAMBLA VISTA,26-0027,BUILDING,ISSUED,2026-01-07T00:00:00,,"REPAIR/ REPLACE STUCCO OF EXISTING TRASH ENCLOSURE DAMAGED BY PALISADES FIRE. EXISTING TRASH ENCLOSURE TO REMAIN, RE- STUCCO ONLY. UNIT B",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=818065,818065,21368,RAMBLA VISTA,2026-01-07T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451022057,21355 PACIFIC COAST HWY,25-1297,BUILDING,FINALLED,2025-07-18T00:00:00,2025-10-09T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=809172,809172,21355,PACIFIC COAST HWY,2025-07-18T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451023025,21415 PACIFIC COAST HWY,25-0299,BUILDING,FINALLED,2025-03-03T00:00:00,2025-07-16T00:00:00,"DEBRIS REMOVAL OF ESFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE. PRE-SITE CITY INSPECTOR MEETING RE",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=799612,799612,21415,PACIFIC COAST HWY,2025-03-03T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451023027,21423 PACIFIC COAST HWY,25-0569,BUILDING,FINALLED,2025-04-07T00:00:00,2025-08-01T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=801773,801773,21423,PACIFIC COAST HWY,2025-04-07T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451023028,21429 PACIFIC COAST HWY,25-0496,BUILDING,ISSUED,2025-03-28T00:00:00,,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=788063,788063,21429,PACIFIC COAST HWY,2025-03-28T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451023032,21469 PACIFIC COAST HWY,25-0275,BUILDING,FINALLED,2025-02-28T00:00:00,2025-06-20T00:00:00,"DEBRIS REMOVAL OF ESFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE. PRE-SITE CITY INSPECTOR MEETING RE",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=796847,796847,21469,PACIFIC COAST HWY,2025-02-28T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451023034,21507 PACIFIC COAST HWY,25-0497,BUILDING,ISSUED,2025-03-28T00:00:00,,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=787941,787941,21507,PACIFIC COAST HWY,2025-03-28T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451023037,21490 PASEO PORTOLA ST,25-1673,BUILDING,ISSUED,2025-09-18T00:00:00,,"NEW SINGLE FAMILY RESIDENCE/ATT. GARAGE   LOWER LEVEL 1,565 SQ. FT  MAIN LEVEL 1,049 SQ. FT  UPPER 340SQ. FT, GARAGE 434 SQ. FT  TOTAL 3,388 SQ. FT  DECK PRE-FAB. SPA",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=807447,807447,21490,PASEO PORTOLA ST,2025-09-18T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451023042,21461 PACIFIC COAST HWY,26-1329,BUILDING,ISSUED,2026-06-10T00:00:00,,"NSFR/ATT. GARAGE – PALISADES FIRE  MAIN FLOOR: 2,210 SF  ATT. GARAGE: 550 SF  TOTAL: 2,760 SF  ATT. DECKS/ROOF TOP DECKS",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=831641,831641,21461,PACIFIC COAST HWY,2026-06-10T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451023047,21442 PASEO PORTOLA ST,25-0538,BUILDING,FINALLED,2025-04-02T00:00:00,2025-07-22T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=800146,800146,21442,PASEO PORTOLA ST,2025-04-02T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451023054,21420 RAMBLA VISTA,25-0603,BUILDING,ISSUED,2025-04-11T00:00:00,,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=789482,789482,21420,RAMBLA VISTA,2025-04-11T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4452001020,22368 PACIFIC COAST HWY,25-1183,ELECTRICAL,ISSUED,2025-06-20T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=797012,797012,22368,PACIFIC COAST HWY,2025-06-23T20:00:36,ESD-Street Files/Building Permits,PERMITS,,
4452002018,22440 PACIFIC COAST HWY,25-0267,BUILDING,ISSUED,2025-02-27T00:00:00,,[N] EXTERIOR WOOD SIDING. REMOVAL OF ROOF EAVES.,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=783780,783780,22440,PACIFIC COAST HWY,2025-02-27T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4452002020,22416 PACIFIC COAST HWY,26-0138,BUILDING,ISSUED,2026-01-20T00:00:00,,"ESFR - INTERIOR REMODEL: INTERIOR MOVENT OF WALLS, NEW LAUNDRY ROOM IN GARAGE, NEW 1ST FL FULL BATH, REMOVE POWDER 1ST FL, REMODEL EXISTING 2ND FLOOR BATHS, ADDITION OF 2ND FLOOR 4TH BATHROOM. ALL EXISTING EXTERIOR DOORS/WINDOWS TO REMAIN.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=819570,819570,22416,PACIFIC COAST HWY,2026-01-20T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4452003016,22514 PACIFIC COAST HWY,25-1252,BUILDING,ISSUED,2025-07-03T00:00:00,,REPLACE THE EXISTING ROOF SURFACE WITH A NEW ROOF SURFACE (EXISTING SFR) (TREMCO ALPHA GUARD MTS LIQUID APPLIED ROOFING SYSTEM (75 SQUARES)CRRC 0612-0016) NO STRUCTURAL CHANGES AUTHORIZED. MUST MEET CLASS A AND CRRC REQUIREMENTS.,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=798144,798144,22514,PACIFIC COAST HWY,2025-07-03T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4452003027,22660 PACIFIC COAST HWY,25-1848,BUILDING,ISSUED,2025-10-16T00:00:00,,"MALIBU BEACH CLUB APARTMENTS- UNIT 106 INTERIOR REMODEL, BALCONY REPAIR. PRE-SITE BUILDING SAFETY INSPECTOR MEETING REQUIRED PRIOR TO THE START OF WORK. CODE ENFORCEMENT FINAL INSPECTIONS REQUIRED",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=810177,810177,22660,PACIFIC COAST HWY,2025-10-16T00:00:00,ESD-Street Files/Building Permits,PERMITS,106,
4452003029,22616 PACIFIC COAST HWY,26-1376,BUILDING,ISSUED,2026-06-12T00:00:00,,"ESFR INTERIOR/EXTERIOR REMODEL INCLUDING TO RAISE EXISTING DECK TO ALIGN WITH FLOOR LEVEL 2' X17'-0"" TO MATCH THE REST OF THE HOME FLOOR ELEVATION TO 19' - 0"".  NEW RAISED GLASS GUARD RAILS PROPOSED AT THE NEW RAISED DECK. REPLACE DECK SLIDER DOOR, N",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=831718,831718,22616,PACIFIC COAST HWY,2026-06-12T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4452003075,"22626 PACIFIC COAST HWY, 1",25-1091,BUILDING,ISSUED,2025-06-11T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=795986,795986,22626,PACIFIC COAST HWY,2025-06-12T00:01:31,ESD-Street Files/Building Permits,PERMITS,1,
4452004029,22838 PACIFIC COAST HWY,26-1877,BUILDING,ISSUED,2026-07-23T00:00:00,,"PILE REPAIR - (5) 12"" TIMBER PILES, FILL CRACKS W/EPOXY. INSTALL CARBON FIBER PILE WRAPS/POLY HDRE JACKETS, REPAIR/REPLACE BRACING AND HARDWARE AS NEEDED. NO NEW FOUNDATION WORK, NO MECHANIZED EQUIPMENT ON THE BEACH.  REF: 24-0664",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=834506,834506,22838,PACIFIC COAST HWY,2026-07-24T00:01:10,ESD-Street Files/Building Permits,PERMITS,,
4452004067,"22664 PACIFIC COAST HWY, 2",26-2009,PLUMBING,ISSUED,2026-08-06T00:00:00,,INSTALLATION OF (01) 1.25” LITTLE FIREFIGHTER SGSOV FOR POINT OF SALE,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=835362,835362,22664,PACIFIC COAST HWY,2026-08-07T00:01:06,ESD-Street Files/Building Permits,PERMITS,2,
4452005002,23034 PACIFIC COAST HWY,25-0222,BUILDING,FINALLED,2025-02-18T00:00:00,2025-12-11T00:00:00,RE-ROOF FOR STRUCTURAL INTERIOR REMODEL OF ESFR. REMOVE/REPLACE EXISTING FLAT ROOF ROOFING MATERIALS AND INSTALL 13SQ OF CERTAINTEED FLINTASTIC GTA COOLSTAR [ESR-1388]. MUST MEET CLASS A REQUIREMENTS. NO STRUCTURAL CHANGES TO ROOF HEIGHT AUTHORIZED.,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=815206,815206,23034,PACIFIC COAST HWY,2025-02-18T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4452005022,23022 PACIFIC COAST HWY,25-0040,ELECTRICAL,FINALLED,2025-01-10T00:00:00,2025-03-17T00:00:00,"INSTALL ROOF MOUNTED SOLAR 4200W PV SYSTEM (10) REC SOLAR REC420AA PURE 2 (403.3 W PTC), 1 SOLAREDGE INVERTER SE3800H-US 240V [SI1]",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=788756,788756,23022,PACIFIC COAST HWY,2025-01-10T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4452005025,23006 PACIFIC COAST HWY,25-0540,MECHANICAL,FINALLED,2025-04-03T00:00:00,2025-05-21T00:00:00,REPLACE (1) 40K BTU FURNACE UNDER HOUSE,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=793265,793265,23006,PACIFIC COAST HWY,2025-04-03T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4452008014,23318 MALIBU COLONY,25-1489,BUILDING,ISSUED,2025-08-18T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=803450,803450,23318,MALIBU COLONY,2025-08-18T20:01:14,ESD-Street Files/Building Permits,PERMITS,,
4452008017,23314 MALIBU COLONY,,BUILDING,PLAN CHECK ONLY,2025-08-22T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=805635,805635,23314,MALIBU COLONY,2025-09-10T00:01:17,ESD-Street Files/Building Permits,PERMITS,,
4452008019,23402 MALIBU COLONY,26-0375,MECHANICAL,ISSUED,2026-02-20T00:00:00,,"INSTALL NEW HVAC, TO REPLACE EXISTING IN SAME LOCATIONS.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=822559,822559,23402,MALIBU COLONY,2026-02-20T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
